"","X","cuisine","phone","name.x","zipcode","grade","score","name.y","rating","price","url","cuisine.type"
"7815",7817,48,7182393300,"TOSCA CAFE",10465,"A",12,"Tosca Cafe",3.5,2,"http://www.yelp.com/biz/tosca-cafe-bronx","Italian"
"7816",7818,48,2123700975,"GIOVANNI RANA RESTAURANT",10011,"A",7,"Giovanni Rana Pastificio & Cucina",3.5,3,"http://www.yelp.com/biz/giovanni-rana-pastificio-and-cucina-new-york","Italian"
"7817",7819,48,2127222244,"GRAN PIATTO D'ORO",10035,"B",26,"Gran Piatto d'Oro",2.5,2,"http://www.yelp.com/biz/gran-piatto-d-oro-new-york","Italian"
"7818",7820,48,2122511037,"SAPORI PIZZERIA",10016,"A",11,"Sapori Ristorante Italiano",3.5,2,"http://www.yelp.com/biz/sapori-ristorante-italiano-new-york","Italian"
"7819",7821,48,2123333254,"OLIVE GARDEN ITALIAN RESTAURANT",10036,"A",2,"Olive Garden Italian Restaurant ",2.5,2,"http://www.yelp.com/biz/olive-garden-italian-restaurant-new-york-5","Italian"
"7820",7822,48,7187453700,"EMBERS RESTAURANT",11209,"C",29,"Embers Steakhouse",3.5,3,"http://www.yelp.com/biz/embers-brooklyn","Italian"
"7821",7823,48,2127194015,"NINOS 46",10036,"A",11,"Nino's Trattoria",4,1,"http://www.yelp.com/biz/ninos-trattoria-new-york","Italian"
"7822",7824,48,2127720080,"OTTOMANELLI CAFE",10028,"A",11,"Ottomanelli's Cafe 86",3.5,2,"http://www.yelp.com/biz/ottomanellis-cafe-86-new-york","Italian"
"7823",7825,48,2129323500,"PISTICCI RESTAURANT",10027,"A",13,"Pisticci",4,2,"http://www.yelp.com/biz/pisticci-new-york","Italian"
"7824",7826,48,2128332200,"FRED'S AT BARNEY'S",NA,"A",3,"Fred's At Barneys",3.5,3,"http://www.yelp.com/biz/freds-at-barneys-new-york","Italian"
"7825",7827,48,2127876300,"CESCA",10023,"A",11,"Cesca",3.5,3,"http://www.yelp.com/biz/cesca-new-york-2","Italian"
"7826",7828,48,7188859885,"ARTIE'S",10464,"B",22,"Artie's of City Island",3.5,3,"http://www.yelp.com/biz/arties-of-city-island-bronx","Italian"
"7827",7829,48,2126741557,"PICCOLA STRADA RESTAURANT",10003,"A",12,"Piccola Strada",4,2,"http://www.yelp.com/biz/piccola-strada-new-york","Italian"
"7828",7830,48,2126049254,"SANT AMBROEUS",10014,"A",12,"Sant Ambroeus",4,3,"http://www.yelp.com/biz/sant-ambroeus-new-york-2","Italian"
"7829",7831,48,2122532038,"PERBACCO",10009,"A",11,"Perbacco",3.5,3,"http://www.yelp.com/biz/perbacco-new-york","Italian"
"7830",7832,48,6467558939,"RISOTTERIA MELOTTI",10003,"A",7,"Risotteria Melotti",4.5,2,"http://www.yelp.com/biz/risotteria-melotti-new-york-2","Italian"
"7831",7833,48,2123901111,"QUALITY ITALIAN",10019,NA,29,"Quality Italian",4.5,3,"http://www.yelp.com/biz/quality-italian-new-york","Italian"
"7832",7834,48,2122494080,"FELICE",10028,"A",13,"Felice Next Door",3.5,2,"http://www.yelp.com/biz/felice-next-door-new-york","Italian"
"7833",7835,48,2124722050,"VESPA CIBOBUONO",10028,NA,23,"Vespa",3.5,3,"http://www.yelp.com/biz/vespa-new-york","Italian"
"7834",7836,48,7187866171,"MANETTA'S RISTORANTE",11101,"A",9,"Manetta's Fine Foods",4,2,"http://www.yelp.com/biz/manettas-fine-foods-long-island-city","Italian"
"7835",7837,48,7182369810,"ORTOBELLO RESTAURANT",11204,"A",7,"Ortobello Restaurant",4,2,"http://www.yelp.com/biz/ortobello-restaurant-brooklyn","Italian"
"7836",7838,48,2125131113,"SOLE DI CAPRI",10007,"A",8,"Sole di Capri",4,2,"http://www.yelp.com/biz/sole-di-capri-new-york","Italian"
"7837",7839,48,2126733783,"IL MULINO",10012,NA,20,"Il Mulino New York",4,4,"http://www.yelp.com/biz/il-mulino-new-york-new-york","Italian"
"7838",7840,48,2124935150,"DONATELLA",10011,"B",23,"Donatella",3.5,2,"http://www.yelp.com/biz/donatella-new-york","Italian"
"7839",7841,48,7188940052,"UVARARA",11379,"B",22,"Uvarara",4,3,"http://www.yelp.com/biz/uvarara-middle-village","Italian"
"7840",7842,48,2128401010,"FIGARO",10036,"A",12,"Figaro Pizzeria & Bar",2.5,2,"http://www.yelp.com/biz/figaro-pizzeria-and-bar-new-york","Italian"
"7841",7843,48,7184326100,"SALVATORES OF SOHO",10463,"A",10,"Salvatores of Soho",4,2,"http://www.yelp.com/biz/salvatores-of-soho-bronx","Italian"
"7842",7844,48,2122063766,"SAN MARINO RISTORANTE",10014,"B",14,"San Marino Restaurante",4,2,"http://www.yelp.com/biz/san-marino-restaurante-manhattan","Italian"
"7843",7845,48,7182056860,"MARIO PIZZERIA & RESTURANT",11373,"A",10,"Mario's Pizza",3,NA,"http://www.yelp.com/biz/marios-pizza-elmhurst","Italian"
"7844",7846,48,7188332109,"ROCCO'S CALAMARI",11219,"A",11,"Rocco's Calamari",4,2,"http://www.yelp.com/biz/roccos-calamari-brooklyn","Italian"
"7845",7847,48,7189810545,"BELLA MAMA ROSE",10303,"A",12,"Bella Mama Rose",3.5,2,"http://www.yelp.com/biz/bella-mama-rose-staten-island","Italian"
"7846",7848,48,2126288603,"ITALIANISSIMO RI",10028,"A",6,"Italianissimo Ristorante",3.5,3,"http://www.yelp.com/biz/italianissimo-ristorante-new-york-2","Italian"
"7847",7849,48,2126191080,"TRE SORELLE",10007,"A",11,"Tre Sorelle",3.5,2,"http://www.yelp.com/biz/tre-sorelle-manhattan","Italian"
"7848",7850,48,7189486988,"KINGDOM CAFE & RISTORANTE",10312,"A",11,"Kingdom Cafe Pizzeria Restaurant",3.5,2,"http://www.yelp.com/biz/kingdom-cafe-pizzeria-restaurant-staten-island","Italian"
"7849",7851,48,2124481116,"FORCELLA.",10016,"A",5,"Forcella",4,2,"http://www.yelp.com/biz/forcella-new-york-2","Italian"
"7850",7852,48,2122651890,"DA TOMMASSO",10019,"A",5,"Da Tommaso",3.5,3,"http://www.yelp.com/biz/da-tommaso-new-york","Italian"
"7851",7853,48,2124759540,"PAUL & JIMMY'S RESTAURANT",10003,"A",9,"Paul & Jimmy's",3.5,3,"http://www.yelp.com/biz/paul-and-jimmys-new-york","Italian"
"7852",7854,48,2122277074,"ECCO RESTAURANT",10007,"A",13,"Ecco",3.5,3,"http://www.yelp.com/biz/ecco-new-york","Italian"
"7853",7855,48,2123671979,"DA ANDREA",10011,"A",10,"Da Andrea",4,2,"http://www.yelp.com/biz/da-andrea-new-york","Italian"
"7854",7856,48,2122283494,"TOMMY LASAGNA",10003,"A",9,"Tommy Lasagna",3.5,2,"http://www.yelp.com/biz/tommy-lasagna-new-york","Italian"
"7855",7857,48,2125440406,"IL SOLE",10034,"A",8,"Il Sole",2.5,2,"http://www.yelp.com/biz/il-sole-new-york","Italian"
"7856",7858,48,2126893200,"TRATTORIA ALBA",10016,"A",12,"Trattoria Alba",4,2,"http://www.yelp.com/biz/trattoria-alba-new-york","Italian"
"7857",7859,48,7188521100,"SCOPELLO",11217,NA,19,"Scopello",3,2,"http://www.yelp.com/biz/scopello-brooklyn","Italian"
"7858",7860,48,7182670010,"DA FRANCO ITALIAN RESTAURANT",11105,"A",9,"Da Franco Italian Restaurant",4,2,"http://www.yelp.com/biz/da-franco-italian-restaurant-astoria","Italian"
"7859",7861,48,7182380079,"AREO RESTAURANT",11209,"A",11,"Areo Ristorante",3.5,3,"http://www.yelp.com/biz/areo-ristorante-brooklyn","Italian"
"7860",7862,48,2128738500,"COTTA",10024,"A",6,"Osteria Cotta",3.5,2,"http://www.yelp.com/biz/osteria-cotta-new-york","Italian"
"7861",7863,48,3477632635,"ANTICA PESA",NA,"B",17,"Antica Pesa",3.5,3,"http://www.yelp.com/biz/antica-pesa-new-york","Italian"
"7862",7864,48,2127720080,"OTTOMANELLI CAFE",10028,"A",11,"Ottomanelli's Cafe 86",3.5,2,"http://www.yelp.com/biz/ottomanellis-cafe-86-new-york","Italian"
"7863",7865,48,2128730962,"PICCOLO CAFE",10023,NA,31,"Piccolo Cafe",3.5,2,"http://www.yelp.com/biz/piccolo-cafe-new-york-3","Italian"
"7864",7866,48,6463503977,"GAIA ITALIAN CAFE",10002,"A",4,"Gaia Italian Café",4.5,1,"http://www.yelp.com/biz/gaia-italian-caf%C3%A9-new-york","Italian"
"7865",7867,48,3472860635,"PIZZERIA GIOVE",10306,"A",12,"Pizzeria Giove",4.5,2,"http://www.yelp.com/biz/pizzeria-giove-staten-island","Italian"
"7866",7868,48,7182240200,"PATSY'S PIZZERIA",11357,"A",9,"Patsy's Pizzeria",2.5,2,"http://www.yelp.com/biz/patsys-pizzeria-whitestone","Italian"
"7867",7869,48,2127511555,"CELLINI",10022,"A",13,"Cellini Restaurant",3.5,3,"http://www.yelp.com/biz/cellini-restaurant-new-york","Italian"
"7868",7870,48,2122420899,"TRATTORIA ZERO OTTO NOVE II",10010,"B",15,"Zero Otto Nove Manhattan",4,3,"http://www.yelp.com/biz/zero-otto-nove-manhattan-new-york","Italian"
"7869",7871,48,2122263330,"YN",10012,"C",39,"YN",4,2,"http://www.yelp.com/biz/yn-new-york-2","Italian"
"7870",7872,48,7188558729,"WILLIAMSBURG PIZZA",11211,"A",13,"Williamsburg Pizza",3.5,1,"http://www.yelp.com/biz/williamsburg-pizza-brooklyn","Italian"
"7871",7873,48,2125337400,"L'APICIO",10003,"A",13,"L'Apicio",4,3,"http://www.yelp.com/biz/l-apicio-new-york","Italian"
"7872",7874,48,7189372900,"TESTACCIO RISTORANTE",11101,"A",12,"Testaccio",3.5,3,"http://www.yelp.com/biz/testaccio-long-island-city","Italian"
"7873",7875,48,2127581775,"PRIMOLA RESTAURANT",NA,"B",23,"Primola",3.5,3,"http://www.yelp.com/biz/primola-new-york","Italian"
"7874",7876,48,6462256606,"EOLO",10011,"B",14,"Bar Eolo Kitchen and Wines",2,2,"http://www.yelp.com/biz/bar-eolo-kitchen-and-wines-new-york","Italian"
"7875",7877,48,2122532250,"SPINA",10009,"A",9,"Spina",4,2,"http://www.yelp.com/biz/spina-new-york","Italian"
"7876",7878,48,2125280400,"SCALINI FEDELI",10013,"A",12,"Scalini Fedeli",4.5,4,"http://www.yelp.com/biz/scalini-fedeli-new-york","Italian"
"7877",7879,48,2126141500,"DEFONTE'S OF BROOKLYN",10010,"A",12,"Defonte's Sandwich Shop",4,2,"http://www.yelp.com/biz/defontes-sandwich-shop-new-york","Italian"
"7878",7880,48,7182416115,"SUNNY JOHN PIZZA",11234,"A",2,"Sunny John Pizzeria",4,1,"http://www.yelp.com/biz/sunny-john-pizzeria-brooklyn","Italian"
"7879",7881,48,7186261115,"BUGATTI",11106,"B",25,"Bugatti Cafe",3,2,"http://www.yelp.com/biz/bugatti-cafe-astoria","Italian"
"7880",7882,48,2128619368,"FIRENZE",10028,"A",10,"Firenze Ristorante",4,3,"http://www.yelp.com/biz/firenze-ristorante-new-york","Italian"
"7881",7883,48,7188280560,"VILLA BARONE",10461,"A",5,"Villa Barone Restaurant",3.5,1,"http://www.yelp.com/biz/villa-barone-restaurant-bronx","Italian"
"7882",7884,48,7187937553,"DEE'S RESTAURANT",11375,"A",9,"Dee's",3.5,2,"http://www.yelp.com/biz/dees-forest-hills","Italian"
"7883",7885,48,7188571950,"ZITO'S SANDWICH SHOPPE",11217,"A",13,"Zito's",3.5,2,"http://www.yelp.com/biz/zitos-new-york","Italian"
"7884",7886,48,2124730077,"ARTE RESTAURANT",10003,"A",12,"Arte Restaurant Corporation",3.5,3,"http://www.yelp.com/biz/arte-restaurant-corporation-new-york","Italian"
"7885",7887,48,2125173118,"LUNA ROSSA",10028,"A",7,"Luna Rossa",4,3,"http://www.yelp.com/biz/luna-rossa-new-york","Italian"
"7886",7888,48,7187671110,"TRATTORIA NEO",11357,"A",12,"Trattoria Neo",3,3,"http://www.yelp.com/biz/trattoria-neo-whitestone","Italian"
"7887",7889,48,2129674212,"SERGIMMO SALUMERIA",10018,"B",21,"Sergimmo Salumeria",4.5,2,"http://www.yelp.com/biz/sergimmo-salumeria-new-york","Italian"
"7888",7890,48,2124898600,"CIELO AT THE MAYFAIR",10019,"A",5,"Cielo At the Mayfair",4.5,2,"http://www.yelp.com/biz/cielo-at-the-mayfair-new-york-3","Italian"
"7889",7891,48,7185855164,"VENICE RESTAURANT",10455,"A",11,"Venice Restaurant & Pizzeria",3.5,2,"http://www.yelp.com/biz/venice-restaurant-and-pizzeria-bronx","Italian"
"7890",7892,48,2128762222,"VICO RISTORANTE",10128,"A",8,"Vico",4,3,"http://www.yelp.com/biz/vico-new-york","Italian"
"7891",7893,48,7188528582,"CAMMARERI CAFE",11217,"A",12,"Cammareri Bakery & Cafe",4,1,"http://www.yelp.com/biz/cammareri-bakery-and-cafe-brooklyn","Italian"
"7892",7894,48,7188369444,"BELLA LUNA",11228,"A",7,"Bella Luna Pizza",3,2,"http://www.yelp.com/biz/bella-luna-pizza-brooklyn","Italian"
"7893",7895,48,2126752048,"GENE'S RESTURANT",10011,"A",11,"Gene's Restaurant",3.5,3,"http://www.yelp.com/biz/genes-restaurant-new-york","Italian"
"7894",7896,48,2129260399,"TONELLI CAFE BAR",10031,"A",8,"Tonalli Cafe & Bar",3.5,2,"http://www.yelp.com/biz/tonalli-cafe-and-bar-new-york","Italian"
"7895",7897,48,2126891970,"VILLA BERULIA",10016,"A",12,"Villa Berulia",3.5,3,"http://www.yelp.com/biz/villa-berulia-new-york","Italian"
"7896",7898,48,2125996360,"SAM'S PLACE",10016,"B",24,"Sam's Place",4,2,"http://www.yelp.com/biz/sams-place-new-york","Italian"
"7897",7899,48,7184616100,"PRIMO AMORE",11358,"A",13,"Primo Amore Italian Restaurant",3.5,2,"http://www.yelp.com/biz/primo-amore-italian-restaurant-flushing","Italian"
"7898",7900,48,2123712900,"RADICCHIO",10022,"B",19,"Radicchio",1,NA,"http://www.yelp.com/biz/radicchio-new-york","Italian"
"7899",7901,48,2122268133,"THE ORIGINAL VINCENT'S ESTABLISH 1904",10013,"A",8,"Vincent's Restaurant",3,2,"http://www.yelp.com/biz/vincents-restaurant-new-york","Italian"
"7900",7902,48,7184026996,"GIOVANNI'S RESTAURANT",10451,NA,32,"Giovanni's Restaurant",3.5,2,"http://www.yelp.com/biz/giovannis-restaurant-bronx","Italian"
"7901",7903,48,2127699191,"SCALETTA RISTORANTE",10024,"A",9,"Scaletta Ristorante",3.5,3,"http://www.yelp.com/biz/scaletta-ristorante-new-york-2","Italian"
"7902",7904,48,7182201027,"ZERO OTTO NOVE TRATTORIA",10458,"B",22,"Trattoria Zero Otto Nove",4.5,2,"http://www.yelp.com/biz/trattoria-zero-otto-nove-bronx","Italian"
"7903",7905,48,2129828895,"THE MEATBALL SHOP",10002,"A",10,"The Meatball Shop",4,2,"http://www.yelp.com/biz/the-meatball-shop-new-york","Italian"
"7904",7906,48,6467191043,"DON ANTONIO RESTAURANT",10019,"B",19,"Don Antonio",4,2,"http://www.yelp.com/biz/don-antonio-new-york-2","Italian"
"7905",7907,48,7183861559,"ANTICA TRATTORIA",11385,"A",5,"Antica Trattoria",3.5,2,"http://www.yelp.com/biz/antica-trattoria-ridgewood","Italian"
"7906",7908,48,7187294602,"MANDUCATIS",11101,"A",12,"Manducatis",3.5,2,"http://www.yelp.com/biz/manducatis-long-island-city","Italian"
"7907",7909,48,7189334141,"GIOVANNI'S RESTAURANT",10458,NA,20,"Giovanni",3,2,"http://www.yelp.com/biz/giovanni-bronx","Italian"
"7908",7910,48,2124859211,"STARR EVENTS",10024,"A",9,"Caffe Storico",4,3,"http://www.yelp.com/biz/caffe-storico-new-york","Italian"
"7909",7911,48,2124310408,"SAMBUCA'S CAFE",10013,"A",10,"Sambuca's Café",3,2,"http://www.yelp.com/biz/sambucas-caf%C3%A9-new-york-2","Italian"
"7910",7912,48,7182291962,"PAPAZZIO RESTAURANT",11361,"A",13,"Papazzio Restaurant",3.5,3,"http://www.yelp.com/biz/papazzio-restaurant-bayside","Italian"
"7911",7913,48,2126455811,"LIEVITO",10014,"B",15,"Lievito Pizzeria",3.5,2,"http://www.yelp.com/biz/lievito-pizzeria-new-york","Italian"
"7912",7914,48,7184782200,"BUON GELATO AND EURO BAR",11379,"A",11,"Buon Gelateria & Euro Bar",3.5,2,"http://www.yelp.com/biz/buon-gelateria-and-euro-bar-maspeth","Italian"
"7913",7915,48,7188150557,"MAMA ROSARIA PIZZERIA",10303,"A",10,"Mama Rosaria's Pizza",3.5,2,"http://www.yelp.com/biz/mama-rosarias-pizza-staten-island","Italian"
"7914",7916,48,7183888182,"A-ROMA BAKERY",11211,"A",10,"A-Roma Bakery",4.5,1,"http://www.yelp.com/biz/a-roma-bakery-brooklyn","Italian"
"7915",7917,48,2127722242,"ELIO'S",10028,"A",9,"Elio's",4,4,"http://www.yelp.com/biz/elios-new-york","Italian"
"7916",7918,48,2128191155,"PASTA LOVERS TRATTORIA",10019,"A",10,"Pasta Lovers",3,2,"http://www.yelp.com/biz/pasta-lovers-new-york-3","Italian"
"7917",7919,48,2122552060,"LA CARBONARA",10011,"A",12,"La Carbonara",3.5,2,"http://www.yelp.com/biz/la-carbonara-new-york","Italian"
"7918",7920,48,2126147252,"PALA",10002,"A",10,"Pala",4,2,"http://www.yelp.com/biz/pala-new-york","Italian"
"7919",7921,48,2126863400,"NOTARO RESTAURANT",10016,"A",7,"Notaro Restaurant",3,2,"http://www.yelp.com/biz/notaro-restaurant-new-york","Italian"
"7920",7922,48,2129727001,"NAPLES  45  RESTAURANT",10003,"A",8,"Naples 45",3.5,2,"http://www.yelp.com/biz/naples-45-new-york","Italian"
"7921",7923,48,7184070047,"OLD SCHOOL BROOKLYN",11231,"A",10,"Palo Cortado",4,3,"http://www.yelp.com/biz/palo-cortado-brooklyn","Italian"
"7922",7924,48,2126955220,"DELMONICO'S KITCHEN",10018,"A",9,"Delmonico's Kitchen",4,3,"http://www.yelp.com/biz/delmonicos-kitchen-new-york-3","Italian"
"7923",7925,48,6465590640,"CRUDO CUCINA & VINERIA",10012,"B",22,"Crudo Vineria Con Cucina",3,2,"http://www.yelp.com/biz/crudo-vineria-con-cucina-new-york","Italian"
"7924",7926,48,2123213000,"REGIS ROYAL",10006,"A",11,"Regis Royal",3,2,"http://www.yelp.com/biz/regis-royal-manhattan","Italian"
"7925",7927,48,2128605903,"LEX RESTAURANT",10128,"A",13,"Lex Restaurant",3,2,"http://www.yelp.com/biz/lex-restaurant-new-york","Italian"
"7926",7928,48,7189803113,"TRATTORIA ROMANA",10305,"A",12,"Trattoria Romana",4,3,"http://www.yelp.com/biz/trattoria-romana-staten-island-2","Italian"
"7927",7929,48,2129561800,"NIZZA",10036,"A",10,"Nizza",3.5,2,"http://www.yelp.com/biz/nizza-new-york","Italian"
"7928",7930,48,2124271010,"WINE BAR & RISTORANTE",10128,"A",10,"Giorgio's Wine Bar",2.5,2,"http://www.yelp.com/biz/giorgios-wine-bar-new-york-2","Italian"
"7929",7931,48,2129248000,"GUSTO",10011,NA,23,"Gusto Ristorante E Bar Americano",3.5,3,"http://www.yelp.com/biz/gusto-ristorante-e-bar-americano-new-york","Italian"
"7930",7932,48,7184444300,"FONTANA'S PASTA AND HEROS",11234,"A",10,"Fontanas Pasta &heros",4.5,NA,"http://www.yelp.com/biz/fontanas-pasta-and-heros-new-york-2","Italian"
"7931",7933,48,2122068686,"LE ZIE TRATTORIA",10011,"A",7,"Le Zie",3.5,2,"http://www.yelp.com/biz/le-zie-new-york","Italian"
"7932",7934,48,2122887374,"SANDRO'S",10028,"A",10,"Sandro's",3,3,"http://www.yelp.com/biz/sandros-manhattan","Italian"
"7933",7935,48,6464201581,"CAFE MINTO",11358,"A",13,"Cafe Minto",4,3,"http://www.yelp.com/biz/cafe-minto-flushing","Italian"
"7934",7936,48,7183025353,"LA NONNA",11211,"A",7,"La Nonna",3.5,2,"http://www.yelp.com/biz/la-nonna-brooklyn","Italian"
"7935",7937,48,7182189272,"PATRIZIA'S",NA,"B",23,"Patrizia's Pizza and Pasta",4.5,2,"http://www.yelp.com/biz/patrizias-pizza-and-pasta-brooklyn-2","Italian"
"7936",7938,48,2128661336,"LA PICCOLA CUCINA",10025,"A",-1,"La Piccola Cucina",4,2,"http://www.yelp.com/biz/la-piccola-cucina-new-york","Italian"
"7937",7939,48,7187464370,"CASCARINO'S",11357,"A",10,"Cascarinos Pizzeria",4,2,"http://www.yelp.com/biz/cascarinos-pizzeria-whitestone","Italian"
"7938",7940,48,7188434455,"AMALFI TRATTORIA",11414,"C",-1,"Amalfi Trattoria Plus Pizza",1.5,NA,"http://www.yelp.com/biz/amalfi-trattoria-plus-pizza-howard-beach","Italian"
"7939",7941,48,2128611102,"CAMPAGNOLA RESTAURANT",10021,"A",12,"Campagnola Restaurant",4,4,"http://www.yelp.com/biz/campagnola-restaurant-new-york","Italian"
"7940",7942,48,7182380079,"AREO RESTAURANT",11209,"A",11,"Areo Ristorante",3.5,3,"http://www.yelp.com/biz/areo-ristorante-brooklyn","Italian"
"7941",7943,48,2128328888,"OSTERIA SERAFINA",10022,"A",13,"Serafina Osteria",3,2,"http://www.yelp.com/biz/serafina-osteria-new-york","Italian"
"7942",7944,48,2127178595,"FINESTRA",10021,"A",13,"Finestra Restaurant",3.5,NA,"http://www.yelp.com/biz/finestra-restaurant-new-york","Italian"
"7943",7945,48,2127178595,"FINESTRA",10021,"A",13,"Finestra Restaurant",3.5,NA,"http://www.yelp.com/biz/finestra-restaurant-new-york","Italian"
"7944",7946,48,7184686020,"ANTHONY'S",11364,"A",11,"Anthony's",3,2,"http://www.yelp.com/biz/anthonys-oakland-gardens","Italian"
"7945",7947,48,7188859885,"ARTIE'S",10464,"B",22,"Artie's Steak & Seafood Restaurant",3.5,2,"http://www.yelp.com/biz/arties-steak-and-seafood-restaurant-city-island","Italian"
"7946",7948,48,7182221999,"DINO",11205,"A",9,"Dino",3.5,3,"http://www.yelp.com/biz/dino-brooklyn","Italian"
"7947",7949,48,7189371890,"BROOKS 1890 RESTAURANT",11101,"A",12,"Brooks 1890 Restaurant",2.5,2,"http://www.yelp.com/biz/brooks-1890-restaurant-long-island-city-2","Italian"
"7948",7950,48,7183432728,"CAFE CARDINI",NA,"A",5,"Cafe Cardini",4,2,"http://www.yelp.com/biz/cafe-cardini-new-hyde-park","Italian"
"7949",7951,48,2127875656,"SAMBUCA RESTAURANT",10023,"A",11,"Sambuca Restaurant",3,3,"http://www.yelp.com/biz/sambuca-restaurant-new-york","Italian"
"7950",7952,48,2122420899,"TRATTORIA ZERO OTTO NOVE II",10010,"B",15,"Zero Otto Nove Manhattan",4,3,"http://www.yelp.com/biz/zero-otto-nove-manhattan-new-york","Italian"
"7951",7953,48,7189215633,"TUSCANY GRILL",11209,"A",12,"Tuscany Grill",3.5,3,"http://www.yelp.com/biz/tuscany-grill-brooklyn","Italian"
"7952",7954,48,2125880100,"TIELLA RESTAURANT",NA,NA,33,"Tiella",4,3,"http://www.yelp.com/biz/tiella-new-york","Italian"
"7953",7955,48,7184206150,"BOCELLI",10305,"C",33,"Bocelli",3.5,3,"http://www.yelp.com/biz/bocelli-staten-island","Italian"
"7954",7956,48,2122551240,"OLIVE GARDEN",10010,"A",12,"Olive Garden Italian Restaurant",2.5,2,"http://www.yelp.com/biz/olive-garden-italian-restaurant-new-york-4","Italian"
"7955",7957,48,2124722050,"VESPA CIBOBUONO",10028,NA,23,"Vespa",3.5,3,"http://www.yelp.com/biz/vespa-new-york","Italian"
"7956",7958,48,7186480334,"LA TRATTORIA",11229,"A",9,"La Trattoria Italiana",3.5,2,"http://www.yelp.com/biz/la-trattoria-italiana-brooklyn","Italian"
"7957",7959,48,7188551545,"FERDINANDO'S RESTAURANT",11231,"A",12,"Ferdinando's",4,2,"http://www.yelp.com/biz/ferdinandos-brooklyn-2","Italian"
"7958",7960,48,2123179192,"CANALETTO RISTORANTE",10022,NA,28,"Canaletto",3.5,2,"http://www.yelp.com/biz/canaletto-new-york","Italian"
"7959",7961,48,2123150980,"LATTANZI",10036,"A",8,"Lattanzi Ristorante",3.5,3,"http://www.yelp.com/biz/lattanzi-ristorante-new-york","Italian"
"7960",7962,48,2127772410,"MAIALINO",10010,"A",13,"Maialino",4,3,"http://www.yelp.com/biz/maialino-new-york","Italian"
"7961",7963,48,2122266060,"IL CORTILE RESTAURANT",10013,"A",10,"Il Cortile",3.5,3,"http://www.yelp.com/biz/il-cortile-new-york","Italian"
"7962",7964,48,7182751306,"TAZZINA",11385,"A",13,"Tazzina",4.5,3,"http://www.yelp.com/biz/tazzina-glendale-2","Italian"
"7963",7965,48,2129791005,"LAVAGNA",10009,"A",13,"Lavagna Restaurant",4,3,"http://www.yelp.com/biz/lavagna-restaurant-new-york","Italian"
"7964",7966,48,2122552122,"MALAPARTE",10014,"A",11,"Malaparte",4,2,"http://www.yelp.com/biz/malaparte-manhattan","Italian"
"7965",7967,48,2126866660,"HUDSON PLACE",10016,"A",12,"Hudson Place Restaurant & Bar",3.5,2,"http://www.yelp.com/biz/hudson-place-restaurant-and-bar-new-york","Italian"
